nombre,empresa,email,telefono,whatsapp,instagram,linkedin,ciudad,pais,nicho,vertical,url,fuente,direccion,gmaps_id,fecha,status
,Toronto Beach Dental,,(416) 699-0501,,,,Toronto,Canada,odontologos,empresas,https://torontobeachdental.com/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=GMB,google_maps,"2205 Queen St E, Toronto, ON M4E 1E8, Canadá",ChIJ4TBMSAfM1IkRaagmJvgZp9Q,2026-09-18,pendiente
,College Street Dental,info@collegestreetdental.ca,(416) 519-5550,,,,Toronto,Canada,odontologos,empresas,http://www.collegestreetdental.ca/,google_maps,"261 College St, Toronto, ON M5T 1R5, Canadá",ChIJw5gPA8E0K4gRLe4CyIfJmWs,2026-09-18,pendiente
,Harbour Dental Centre,smile@harbourdental.com,(416) 214-9119,,https://www.instagram.com/explore/locations/397154859/harbour-dental-centre/,,Toronto,Canada,odontologos,empresas,https://dentalcentres.com/,google_maps,"12 Yonge St #8, Toronto, ON M5E 1Z9, Canadá",ChIJJ3bplCvL1IkRvuU1Cl385K8,2026-09-18,pendiente
,Bloor Dental Clinic,,(416) 535-2111,,,,Toronto,Canada,odontologos,empresas,http://www.bloordentalclinic.com/,google_maps,"464 Bloor St W, Toronto, ON M5S 1X8, Canadá",ChIJb88fh5E0K4gRXa8x2dEkdIA,2026-09-18,pendiente
,T-DOT Dental,info@tdotdental.ca,(647) 490-8382,,https://www.instagram.com/TDOT_Dental/,,Toronto,Canada,odontologos,empresas,https://tdotdental.ca/,google_maps,"5 Grenville St, Toronto, ON M4Y 1X5, Canadá",ChIJrxXxFMM1K4gRUxYjH6aqvBU,2026-09-18,pendiente
,Dental Land Summerhill,info@dentalland.ca,(416) 672-1000,,https://www.instagram.com/dentalland.summerhill/,,Toronto,Canada,odontologos,empresas,https://dentalland.ca/,google_maps,"1221 Yonge St, Toronto, ON M4T 1W4, Canadá",ChIJVZLn2iUzK4gReXsoo7aNOeg,2026-09-18,pendiente
,Dawson Dental - Toronto (Downtown),,(437) 525-3938,,https://www.instagram.com/dawson_dental/?hl=en,,Toronto,Canada,odontologos,empresas,https://www.dawsondental.ca/site/toronto-downtown-dentist?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,google_maps,"181 Yonge St #101, Toronto, ON M5B 1M4, Canadá",ChIJIa8JPzPL1IkRd9Tj50zqeAs,2026-09-18,pendiente
,Tu Sonrisa - odontología Especializada.,,011 3986-7665,https://wa.me/01139867665,https://www.instagram.com/tusonrisa.arg/,,Buenos Aires,Argentina,odontologos,empresas,https://tusonrisargentina.com/,google_maps,"Av. Sta. Fe 2755, C1425 Cdad. Autónoma de Buenos Aires, Argentina",ChIJU_gr3ITKvJURNFSABRmAYs8,2026-09-18,pendiente
,Celedent | Consultorio Odontológico en Recoleta | Dra. Yaraibelt López,info@celedent.com.ar,011 15-3874-9345,https://wa.me/0111538749345,https://www.instagram.com/celedent.ar/,,Buenos Aires,Argentina,odontologos,empresas,https://www.celedent.com.ar/,google_maps,"Av. Córdoba 966 Piso 5, Depto E, C1054 Cdad. Autónoma de Buenos Aires, Argentina",ChIJH5BhtyHLvJURrCmNBUrjxtE,2026-09-18,pendiente
,Dental Woda,rrhh@dentalwoda.com.ar,011 7362-4454,https://wa.me/01173624454,,,Buenos Aires,Argentina,odontologos,empresas,http://dentalwoda.com.ar/,google_maps,"Marcelo Torcuato de Alvear 2163 5to piso, C1122 Cdad. Autónoma de Buenos Aires, Argentina",ChIJTRUXBGPLvJURC4tpg2bLQFw,2026-09-18,pendiente
,Odontología Implantes y Ortodoncia Dra. Gomez Elizabeth,tomo.od.gomez@gmail.com,011 7009-4738,https://wa.me/01170094738,https://www.instagram.com/dra.gomez.elizabeth/,,Buenos Aires,Argentina,odontologos,empresas,https://dra-gomez.com.ar/,google_maps,"Av. Corrientes 525, C1043 Cdad. Autónoma de Buenos Aires, Argentina",ChIJDZsiUVvLvJURX2dtmJDXStE,2026-09-18,pendiente
,Odontológicas,,,,https://help.instagram.com/,,Buenos Aires,Argentina,odontologos,empresas,https://www.instagram.com/odonto_logicas?igsh=cDFjNWh6eWpzc2U0&utm_source=qr,google_maps,"Marcelo Torcuato de Alvear 2420 - PB3, C1122AAN Cdad. Autónoma de Buenos Aires, Argentina",ChIJKXWpXQ7jGyQR2MO4-IX9PfA,2026-09-18,pendiente
,SM Odontología,info@sm-odontologia.com,2759-0154,,https://www.instagram.com/odontsm/,,Buenos Aires,Argentina,odontologos,empresas,https://sm-odontologia.com/,google_maps,"Av. Córdoba 2077, C1120 Cdad. Autónoma de Buenos Aires, Argentina",ChIJ7y_Bz1XLvJURHO_w7p2ktDw,2026-09-18,pendiente
,Eh Odontología,ehodontologiaintegral@gmail.com,011 2250-7466,https://wa.me/01122507466,https://www.instagram.com/ehodonto/,,Buenos Aires,Argentina,odontologos,empresas,https://ehodontologia.com/,google_maps,"Paraná 754, C1017 Cdad. Autónoma de Buenos Aires, Argentina",ChIJd2Eiu_LLvJURX7w3mfUE-wY,2026-09-18,pendiente
,Odontología Callao,,011 3090-6041,https://wa.me/01130906041,https://www.instagram.com/odontologia.callao/,,Buenos Aires,Argentina,odontologos,empresas,http://www.odontologiacallao.com/,google_maps,"Av. Callao 295 Dpto 3, C1022AAC Cdad. Autónoma de Buenos Aires, Argentina",ChIJG_4OHhnLvJURXPr6bKTQReg,2026-09-18,pendiente
,FES Odontología - Od. Micaela Britos y Equipo,fesconsultorios@gmail.com,,,https://www.instagram.com/fes.odonto,,Buenos Aires,Argentina,odontologos,empresas,https://www.micaelabritosodontologia.com.ar/,google_maps,"Suipacha 356 Piso 3 C, C1008 Cdad. Autónoma de Buenos Aires, Argentina",ChIJwyRNMpDLvJURUjsr1boZk8o,2026-09-18,pendiente
,SISO Dental Recoleta,,011 5365-7087,https://wa.me/01153657087,https://www.instagram.com/sisodental/,,Buenos Aires,Argentina,odontologos,empresas,http://www.sisodental.com.ar/centro-odontologico/recoleta,google_maps,"Ciudad Autónoma de Buenos Aires AR, Paraguay 2041 4 D, 1122 AAH, Cdad. Autónoma de Buenos Aires, Argentina",ChIJV57TpJXKvJURsp2jopxaoTs,2026-09-18,pendiente
,DentalDom - Odontología a Domicilio,info@dentaldom.com.ar,011 3626-1919,https://wa.me/01136261919,,,Buenos Aires,Argentina,odontologos,empresas,http://www.dentaldom.com.ar/,google_maps,"José A. Cabrera 3956, C1186 Cdad. Autónoma de Buenos Aires, Argentina",ChIJrR_00oe1vJURabP-WL1HRug,2026-09-18,pendiente
,Dental Palermo,,011 3794-5890,https://wa.me/01137945890,https://www.instagram.com/dentalpalermo/,,Buenos Aires,Argentina,odontologos,empresas,http://www.dentalpalermo.com.ar/,google_maps,"Charcas 3127, C1425BMM Cdad. Autónoma de Buenos Aires, Argentina",ChIJ4dn-SITKvJURe6ckOK6G7J4,2026-09-18,pendiente
,GETS Odontología,info@getsodontologia.com.ar,011 15-2250-2536,https://wa.me/0111522502536,https://www.instagram.com/gets.odontologia/,,Buenos Aires,Argentina,odontologos,empresas,https://getsodontologia.com.ar/,google_maps,"ABE, Paunero 2765, C1425 C1084ABE, Cdad. Autónoma de Buenos Aires, Argentina",ChIJhxoft4K1vJURSEpJFsBQk6s,2026-09-18,pendiente
,Zuro Dental,hola@zurodental.com.ar,011 7078-0570,https://wa.me/01170780570,https://instagram.com/zurodental,,Buenos Aires,Argentina,odontologos,empresas,https://www.zurodental.com.ar/?utm_source=google_business_profile&utm_medium=organic&utm_campaign=ficha_marcelo_t,google_maps,"Marcelo Torcuato de Alvear 2345 1º A, C1122AAK Cdad. Autónoma de Buenos Aires, Argentina",ChIJZfo27APLvJURM2ydZZk-mJ4,2026-09-18,pendiente
,Odontología Villa Urquiza®,info@odontologiavillaurquiza.com.ar,011 4523-7423,https://wa.me/01145237423,https://www.instagram.com/odontologiavillaurquiza/,,Buenos Aires,Argentina,odontologos,empresas,https://odontologiavillaurquiza.com.ar/,google_maps,"Av. Olazábal 5105 5 piso, Depto 49, C1431CGH Cdad. Autónoma de Buenos Aires, Argentina",ChIJgfWnNtO3vJURLDLN3iP9DCg,2026-09-18,pendiente
,Odontologia COAM - Dr Montoby Agustín,coam.odontologiaestetica@gmail.com,011 2742-3130,https://wa.me/01127423130,https://www.instagram.com/odontologia_coam/,,Buenos Aires,Argentina,odontologos,empresas,https://odontologiacoam.com.ar/,google_maps,"C. Pres. Jose E. Uriburu 1070, C1114 Cdad. Autónoma de Buenos Aires, Argentina",ChIJORCTFJHKvJURXf2MaRlKpu0,2026-09-18,pendiente
,Myos Consultorios Odontológicos - CABA,myosdiente@gmail.com,011 3377-2300,https://wa.me/01133772300,https://www.instagram.com/myosdiente/,,Buenos Aires,Argentina,odontologos,empresas,http://www.myosdiente.com.ar/,google_maps,"Av. Roque Sáenz Peña 924, C1035 Cdad. Autónoma de Buenos Aires, Argentina",ChIJG3DZUebLvJURnGmvoQdW9po,2026-09-18,pendiente
,LUMA Odontología,odontobeltranponce@gmail.com,011 15-7109-7561,https://wa.me/0111571097561,https://www.instagram.com/lumaodontologiaok/,,Buenos Aires,Argentina,odontologos,empresas,http://www.lumaodontologia.com/,google_maps,"Cnel. Ramón L. Falcón 2212, C1406 Cdad. Autónoma de Buenos Aires, Argentina",ChIJwTedsYLJvJURvqL4ygNvrr0,2026-09-18,pendiente
,Odontología.CAM,,011 6860-4050,https://wa.me/01168604050,https://help.instagram.com/,,Buenos Aires,Argentina,odontologos,empresas,https://www.instagram.com/cam.odontologia?igsh=cGc1cWV2cmNsdzly,google_maps,"Uruguay 239, C1015 Cdad. Autónoma de Buenos Aires, Argentina",ChIJ774W6s7LvJURgLWfrdgEq4Q,2026-09-18,pendiente
,ARMONIDENT Odontología (Atención con turno),,011 2548-0498,https://wa.me/01125480498,,,Buenos Aires,Argentina,odontologos,empresas,,google_maps,"Yerbal 968, C1405 Cdad. Autónoma de Buenos Aires, Argentina",ChIJ-RI1E37LvJUR-rFEnz_ldyY,2026-09-18,pendiente
,Clínica Dental Navarro Madrid - Dentistas - Implantes dentales,,913 64 28 72,,https://www.instagram.com/navarrodental/,,Madrid,Spain,odontologos,empresas,https://www.dentalnavarro.com/,google_maps,"C. del Duque de Alba, 12, 1º dcha, Centro, 28012 Madrid, España",ChIJ7VldlNUnQg0RXn-JwY9neDA,2026-09-18,pendiente
,Clínica Santamaría,clinica19santamaria@hotmail.com,646 20 08 77,,https://instagram.com/clinicasantamariamadrid/,,Madrid,Spain,odontologos,empresas,https://clinica-santamaria.es/,google_maps,"P.º de Sta. María de la Cabeza, 19, entreplanta, Arganzuela, 28045 Madrid, España",ChIJDXJTDy8mQg0RaxGBJlVpTXw,2026-09-18,pendiente
,CITADENTAL Bravo Murillo,,914 59 79 32,,,,Madrid,Spain,odontologos,empresas,http://www.citadental.com/?utm_source=gmb&utm_medium=organic&utm_campaign=bravo_murillo,google_maps,"C. de Bravo Murillo, 154, Tetuán, 28020 Madrid, España",ChIJae42fFUoQg0R9dgN_V0ZY20,2026-09-18,pendiente
,Ortodoncia Madrid Dra. Leire Boccio,lboccio@ortodoncis.com,659 16 25 95,,https://www.instagram.com/draleireboccio/,,Madrid,Spain,odontologos,empresas,https://ortodonciamadrid.net/,google_maps,"C. de Sagasta, 11, Chamberí, 28004 Madrid, España",ChIJG5D8d0wpQg0R_7fVlybH4yw,2026-09-18,pendiente
,Clínica Dental De Sousa Santacoloma,,652 15 33 35,,https://www.instagram.com/dss.clinicadental/,,Madrid,Spain,odontologos,empresas,https://dssclinicadental.com/,google_maps,"C. de Luchana, 27, Chamberí, 28010 Madrid, España",ChIJ60CUBdopQg0RdLrds44dAZM,2026-09-18,pendiente
,Hinboca Clínica Dental,info@hinboca.es,917 92 86 92,,https://www.instagram.com/hinboca/,,Madrid,Spain,odontologos,empresas,http://www.hinboca.es/,google_maps,"C. de José de Cadalso, 64, Latina, 28044 Madrid, España",ChIJcSJpP0-IQQ0RjdpGKP697CU,2026-09-18,pendiente
,Clínica ArtDental Madrid. Dra. Arancha Broncano,,914 48 80 52,,,,Madrid,Spain,odontologos,empresas,http://www.clinicaartdentalmadrid.es/,google_maps,"C. de San Bernardo, 84, Centro, 28015 Madrid, España",ChIJl_le8mEoQg0Rwhj3Fv8vBdg,2026-09-18,pendiente
,CLINICA DENTAL - CARILLAS - ESTHETIC DENTAL PRO,,614 12 43 81,,https://help.instagram.com/,,Madrid,Spain,odontologos,empresas,https://www.instagram.com/dentalpromadrid,google_maps,"C. de José Ortega y Gasset, 59, Salamanca, 28006 Madrid, España",ChIJe-Zp6hYpQg0RpX09AkglOqY,2026-09-18,pendiente
,Elysium Dental,,914 31 06 99,,,,Madrid,Spain,odontologos,empresas,http://www.elysiumdental.es/,google_maps,"Calle de Juan Bravo, 3, Salamanca, 28006 Madrid, España",ChIJF0dgF0IpQg0RPv04krG6ANo,2026-09-18,pendiente
,CLÍNICA DENTAL MADRID,info@madridclinicadental.es,664 45 12 81,,https://www.instagram.com/clinica_dental_madrid/,,Madrid,Spain,odontologos,empresas,http://madridclinicadental.es/,google_maps,"Calle de Ariel, 15, Arganzuela, 28045 Madrid, España",ChIJIV8FKGsmQg0RtDHSPKsaU0k,2026-09-18,pendiente
,CENTRO DENTAL LAVAPIÉS,,914 68 60 87,,https://www.instagram.com/centrodentallavapies/,,Madrid,Spain,odontologos,empresas,https://centrodentallavapies.com/,google_maps,"C. de Tribulete, 3, 2 c, Centro, 28012 Madrid, España",ChIJyYHvXismQg0RTCJwcWoUVyE,2026-09-18,pendiente
,Clínica Dental Nieto&Llorens,info@clinicadentalnietoyllorens.com,911 38 52 78,,https://www.instagram.com/clinicadental_nietollorens/,,Madrid,Spain,odontologos,empresas,https://www.clinicadentalnietoyllorens.com/clinica-dental-en-madrid/,google_maps,"C. de Alonso Cano, 103, Chamberí, 28003 Madrid, España",ChIJdzvI0PsoQg0RTVBQEzFkjeQ,2026-09-18,pendiente
,32 Dental | Dentista en Madrid,info@32dental.es,677 44 93 41,,https://www.instagram.com/32dentalmadrid/,,Madrid,Spain,odontologos,empresas,http://www.32dental.es/?utm_source=gmb&utm_medium=organic&utm_campaign=google-my-business,google_maps,"C. de Marcenado, 32, Chamartín, 28002 Madrid, España",ChIJDdSJIXQpQg0RBrjoW_AGrck,2026-09-18,pendiente
,Denty Dent - Bravo Murillo,consultas.bravomurillo@dentydent.es,915 79 82 13,,https://www.instagram.com/dentydentmadrid/,,Madrid,Spain,odontologos,empresas,https://dentydent.es/,google_maps,"C. de Bravo Murillo, 151, Tetuán, 28020 Madrid, España",ChIJl47-d1UoQg0ReTWUSDNTYYE,2026-09-18,pendiente
,Clínica Dental Lacoma Dr. Cadenas,info@clinicadentalcadenas.es,913 73 06 95,,https://www.instagram.com/clinicadentalcadenas/,,Madrid,Spain,odontologos,empresas,https://www.doctorcadenas.es/,google_maps,"C. de Ramón Gómez de la Serna, 5, Fuencarral-El Pardo, 28035 Madrid, España",ChIJoQ25L-0pQg0Rk-hjhfeWThI,2026-09-18,pendiente
,Clinica Ciro,drsjimenez@clinicaciro.es,915 77 39 44,,https://www.instagram.com/clinicaciro/,,Madrid,Spain,odontologos,empresas,https://www.clinicaciro.es/,google_maps,"Calle del Príncipe de Vergara, 44, 1º A, Salamanca, 28001 Madrid, España",ChIJJeFUgr4oQg0RWX0tw_o4Lho,2026-09-18,pendiente
,CENTRO DENTAL SMILING,,675 82 78 52,,,,Madrid,Spain,odontologos,empresas,https://www.clinicasmiling.com/?utm_source=gmb&utm_medium=organic&utm_campaign=google-my-business,google_maps,"C/ de Hortaleza, 70, Centro, 28004 Madrid, España",ChIJeZKiH4YoQg0RNW4gtrYKV_E,2026-09-18,pendiente
,Clínica ASISA Dental,,915 93 46 66,,,,Madrid,Spain,odontologos,empresas,https://www.asisadental.es/centro/madrid-eloy-gonzalo/,google_maps,"C. de Eloy Gonzalo, 17, Chamberí, 28010 Madrid, España",ChIJR_Tf4PQoQg0RJxVWcXyCzh0,2026-09-18,pendiente
,Clínica Dental González y Casado,info@gonzalezycasado.com,912 53 19 98,,https://www.instagram.com/clinicagonzalezycasado,,Madrid,Spain,odontologos,empresas,https://gonzalezycasado.com/,google_maps,"C. de San Bernardo, 114, Bajo A, Chamberí, 28015 Madrid, España",ChIJVwrcQBEpQg0RBBMTk3wIKE4,2026-09-18,pendiente
,Instituto Dental Espinassi & Happy Smile Clinic,institutodentalespinassi@gmail.com,919 19 40 40,,https://www.instagram.com/institutodentalespinassi/,,Madrid,Spain,odontologos,empresas,http://www.institutodentalmadrid.com/,google_maps,"Calle de Goya, 99, escalera A 1D, Salamanca, 28009 Madrid, España",ChIJLdfDsgMpQg0R6BvZDi0Qkl0,2026-09-18,pendiente
,Unidad Odontofacial - Implantes-Ortodoncia-Diseño sonrisa,unidadodontofacial@gmail.com,305 2300355,https://wa.me/573052300355,https://www.instagram.com/unidad.odontofacial?igshid=OGQ5ZDc2ODk2ZA%3D%3D&utm_source=qr,,Bogota,Colombia,odontologos,empresas,http://www.odontofacial.co/,google_maps,"Edificio Santa Bárbara III, Ak 15 #112 - 46 Cons 101, Bogotá, Colombia",ChIJrdIRObyaP44RkkBUUVhu5Zo,2026-09-18,pendiente
,Dra. Luz Orozco - Dentista Bogotá,sonrie@draluzorozco.com,313 8664158,https://wa.me/573138664158,http://instagram.com/smilewithluz,,Bogota,Colombia,odontologos,empresas,https://www.draluzorozco.com/,google_maps,"Cl. 96 #10-29, Bogotá, Colombia",ChIJd8jtp1qbP44RaZDwnny__hc,2026-09-18,pendiente
,Dra. Verónica Forero Odontólogo en Bogotá,,311 4529136,https://wa.me/573114529136,,,Bogota,Colombia,odontologos,empresas,https://odontologoenbogota.com/,google_maps,"Ak 15 #124 - 29 Consultorio 604, Usaquén, Bogotá, Cundinamarca, Colombia",ChIJq2-LOSabP44RSX-QQ5exBH8,2026-09-18,pendiente
,Salud Bucal Familiar clínica odontológica en Bogotá,,313 8707940,https://wa.me/573138707940,,,Bogota,Colombia,odontologos,empresas,http://www.saludbucalfamiliar.com/,google_maps,"Cl. 90 #19 A 49 Ofi 301 Oficina 503, Bogotá, Colombia",ChIJC4Erie2aP44Rtoyaf-Nwlk8,2026-09-18,pendiente
,Malo Dental,,(601) 3571364,,https://www.instagram.com/MaloDentalBogota/,,Bogota,Colombia,odontologos,empresas,https://malodental.com.co/,google_maps,"Ac 100 #19A-30 Piso 3, Bogotá, Colombia",ChIJyWfMhe2aP44RJdIQFSSl3KE,2026-09-18,pendiente
,"Dra. Mariely Lacruz, Odontólogo",,322 4204361,https://wa.me/573224204361,//www.instagram.com/od.mariely.lacruz/,,Bogota,Colombia,odontologos,empresas,https://www.doctoralia.co/perfil/mariely-lacruz?utm_source=google&utm_medium=gmb&utm_campaign=30843&utm_content=website,google_maps,"Cl. 97 #23-37, Chapinero, Bogotá, Cundinamarca, Colombia",ChIJj1xEORObP44R4hsz6Lo8MXI,2026-09-18,pendiente
,Odontología Integral Dra. Margie Ramírez,contacto@odontointegral.co,321 3890458,https://wa.me/573213890458,https://www.instagram.com/dra.margie_odontointegral/,,Bogota,Colombia,odontologos,empresas,https://odontointegral.co/,google_maps,"Ac. 57 #16-03 Consultorio 17-18, Chapinero, Bogotá, Cundinamarca, Colombia",ChIJWR_arjeaP44RLgHhnF8e-Es,2026-09-18,pendiente
,Dra. María Marín Odontología - Diseño de Sonrisa Bogotá,,318 5491063,https://wa.me/573185491063,https://www.instagram.com/dra.mariamarin/,,Bogota,Colombia,odontologos,empresas,https://www.odontologamariamarin.com/,google_maps,"Edif. Torre Empresarial Chicó, Cra 19 #97-31, Chapinero, Bogotá, Cundinamarca, Colombia",ChIJl3zmk5SbP44RYfFaGZF7Y8M,2026-09-18,pendiente
,Odontología Estética en Teusaquillo Bogotá | Dra Daniela Pino,,316 1088175,https://wa.me/573161088175,,,Bogota,Colombia,odontologos,empresas,https://diseñodesonrisaenbogota.com/,google_maps,"Cl. 44 #16-74, Bogotá, Colombia",ChIJuTF4_nWbP44RK2o0eAt-vZg,2026-09-18,pendiente
,"Dra. Adriana Revelo Otoya, Odontólogo",,302 4888876,https://wa.me/573024888876,https://www.instagram.com/odontologia_reveal/,,Bogota,Colombia,odontologos,empresas,https://odontologiareveal.com/,google_maps,"Cl. 120a #7-62, Usaquén, Bogotá, Cundinamarca, Colombia",ChIJt_0s-FWbP44RWYkwG2PelpI,2026-09-18,pendiente
,Estación Dental,estaciondental@hotmail.com,312 5887065,https://wa.me/573125887065,https://www.instagram.com/estaciondentalodontologia/?hl=es,,Bogota,Colombia,odontologos,empresas,http://estaciondental.com.co/,google_maps,"Cra. 47a #114-19, Bogotá, Colombia",ChIJeXHz3ciaP44RTZ91iZWefoQ,2026-09-18,pendiente
,Odontología en Bogotá l Ortodoncia l Ortodoncia invisible l Dentist l Smile design l Doctor Granados,,310 7695841,https://wa.me/573107695841,,,Bogota,Colombia,odontologos,empresas,https://robertogranados.com/,google_maps,"Cl. 93 #19b-66 Ofi 204, Chapinero, Bogotá, Cundinamarca, Colombia",ChIJsXHCI6-EP44RQr_n_xgNUdw,2026-09-18,pendiente
,Odontologos en bogota,,321 4866582,https://wa.me/573214866582,,,Bogota,Colombia,odontologos,empresas,http://www.fandentalstudio.com/,google_maps,"Cra. 18 #80-06 Consultorio 313, Chapinero, Bogotá, Cundinamarca, Colombia",ChIJg1dU47abP44RyPHL0mLd3TE,2026-09-18,pendiente
,Dra.Stefanny Ortiz - Chía y Bogotá,info@drastefannyortiz.com.co,300 2552935,https://wa.me/573002552935,https://www.instagram.com/drastefannyortiz,,Bogota,Colombia,odontologos,empresas,https://drastefannyortiz.com.co/,google_maps,"Cra. 54 #45b 26 sur, Tunjuelito, Bogotá, Cundinamarca, Colombia",ChIJa0c789ueP44RtZz2JvZg8i0,2026-09-18,pendiente
,Doctora Veronica Diseño de Sonrisa en Bogotá Carillas de Porcelana Implantes Dentales Ortodoncia Invisalign,info@doctoraveronica.com,320 8863290,https://wa.me/573208863290,,,Bogota,Colombia,odontologos,empresas,https://odverorodriguez.com/,google_maps,"Calle 140 #11-45 oficina 713 Edificio HHC, Usaquén, Bogotá, Cundinamarca, Colombia",ChIJDV5eQlaFP44RgU9EKRdQNzY,2026-09-18,pendiente
,Odontología Integral DENTISMAI,dentismaiodontologia@gmail.com,322 2297706,https://wa.me/573222297706,https://instagram.com/dentismai?igshid=MzRlODBiNWFlZA==,,Bogota,Colombia,odontologos,empresas,https://www.dentismai.com/,google_maps,"Cl. 66 #13-27, Bogotá, Colombia",ChIJL-QQk-SbP44Rgy9P219PBGw,2026-09-18,pendiente
,Dra. Laura Grandas Odontología Estética,lauragrandasod@gmail.com,350 7264575,https://wa.me/573507264575,https://www.instagram.com/dralauragrandas/,,Bogota,Colombia,odontologos,empresas,http://www.dralaurasmiledesigner.com/,google_maps,"Avenida 19 #95-20 Consultorio 903, Bogotá, Colombia",ChIJLYEdFUibP44R4exrddsrF7s,2026-09-18,pendiente
